ID,ORIGINURI,UUIDHISTORY,OCCUPATIONGROUPCODE,CODE,DEFINITION,SCOPENOTE,REGULATEDPROFESSIONNOTE,OCCUPATIONTYPE,ISLOCALIZED,PREFERREDLABEL,ALTLABELS,DESCRIPTION,CONFIDENCE,SECTOR,SUBSECTOR,SECTORID,SUBSECTORID
687671c1ebd2bf665349e0f4,http://data.europa.eu/esco/occupation/fdd8eef7-d89c-419f-9166-0747f466a769,"9e7cdefd-78ba-41c2-a5e5-31831558d6d9
80c598b2-8ffe-49ca-bcb6-c8f4b6acae54
e57c3cf7-2cda-44d9-b02c-b73bc0a6e0b9
5291432c-df25-417b-a9ad-804bbf0256cf
475ebafa-f219-4ddb-9d94-54098ad38291",2642,2642.1.7,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,critic,"theater critic
cinema critic
reviewer
film critic
blogger
television critic
critic
music critic
theatre critic
literary critic
art critic
architecture critic
game critic
architecture & design critic
food critic
TV critic
Reviewer","Critics write reviews of literary, musical and artistic works, restaurants, movies, television programs and other themes for newspapers, journals, magazines, radio, television and other media. They evaluate theme, expression and technique. Critics make judgements based on their personal experience and knowledge.",low_similarity,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e0f5,http://data.europa.eu/esco/occupation/cbdb80db-c760-4b68-b074-88c397650ef5,"e9660750-08d9-441f-838b-4c62e836f072
82f29ef1-80f3-47d0-9981-c2ad86a4aab1
20d20c48-75e2-40c5-a5f4-a09a93459f7a
968eb412-f3fb-4778-b65f-61d33013323d
f9e5f651-74d8-47fb-a7fe-4e4df91dd330",2642,2642.1.8,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,editor-in-chief,"executive director of editorial
managing editor
executive editor
editor-in-chief
head editor
editor in chief
chief editor
editorial director
executive editorial director
Editor
Editor in Chief
Chief Editor
Managing Editor","Editors-in-chief oversee the production of news stories for newspapers, magazines, journals and other media. They manage the day-to-day operations of a publication and make sure it is ready on time.",exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e0f6,http://data.europa.eu/esco/occupation/d3570716-cc0d-4a61-b9a0-9b3081050e9d,"78b231f7-e540-4416-b492-993c4b223b73
287decf0-8c65-4756-96b7-cf80958b1b32
b3078bdf-6a42-463d-9318-31c66258a626
20b54608-7dea-41ba-ab22-69696af9d153
858f4f7a-35cb-475e-a96a-a53449f44ed5",2642,2642.1.9,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,entertainment journalist,"live event journalist
live reporter
music journalist
entertainment journalist
film & entertainment journalist
arts journalist
film and entertainment journalist
entertainment reporter
red carpet reporter
event reporter
theatre reporter
arts reporter
film journalist
entertainment correspondent
Entertainment Host","Entertainment journalists research and write articles about cultural and social events for newspapers, magazines, television and other media. They conduct interviews with artists and celebrities and attend events.",low_similarity,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e0f7,http://data.europa.eu/esco/occupation/757da94f-d1f3-48ad-ac61-74e22bc18cca,"1c4e93f0-2f17-4074-917d-28a6d1e29b01
a5237438-0e73-4057-be5e-85ea3f5f9439
1015c0d2-2ef4-49c7-993c-7bbef1511ed7
998761a6-ae05-4993-8812-725b8fdbc09c
b8f4eff6-fdde-4000-b0a9-cfbd7f44a5d1",2643,2643.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,graphologist,"handwriting expert
forensic handwriting expert
graphologists
handwriting specialist
graphologist
forensic document examiner","Graphologists analyse written or printed materials in order to draw conclusions and evidence about traits, personality, abilities and authorship of the writer. They interpret letter forms, the fashion of writing, and patterns in the writing.",,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e0f8,http://data.europa.eu/esco/occupation/23e692a9-a242-4d4f-988f-ed562f757864,"9da38e40-521e-429b-8f9d-4aeffc24506d
200943bc-6817-4dd4-bcc7-53b853e1e390
1c9c5b6b-57b3-4ee4-b051-cb60bae0298a
853b7536-8719-4084-9f64-8b773cd896fe
236bdbc3-7815-4732-8c7e-516c0235d8d9",2643,2643.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,interpreter,"interpreter
sworn interpreter
telephone interpreter
business interpreter
advocate interpreter
television interpreter
remote interpreter
bilingual health advocate
consecutive interpreter
medical interpreter
conference interpreter
bilateral interpreter
community interpreter
guide interpreter
court interpreter
social interpreter
police interpreter
simultaneous interpreter
public service interpreter
Simultaneous Interpreter
Interpreter
Interpreter and Translator","Interpreters understand and convert spoken communication from one language to another. They retain considerable amounts of information, often with the aid of note-taking, and communicate it immediately after whilst keeping the nuances and stress of the message in the recipient language.",exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e0f9,http://data.europa.eu/esco/occupation/49c3db8c-c586-42d1-9726-f65d8303c0b1,"f9632561-fb6e-48d7-a819-fa4f9b87c255
5ce94cfe-1fb4-4174-a824-b1b731d4aa0c
46dbe959-cbc5-4782-b837-b7d51e9aac02
30dacb2a-7c46-4d4d-b8c3-93999f79e41c
92b32c18-eff8-4837-ae5a-48d5e72d3a3b",2643,2643.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,lexicographer,"bilingual dictionary editor
linguistic lexicographer
lexicographer
senior lexicographer
bilingual dictionaries lexicographer
lexicologist
dictionary editor
computational lexicographer
dictionaries",Lexicographers write and compile the content for dictionaries. They also determine which new words are common use and should be included in the glossary.,low_similarity,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e0fa,http://data.europa.eu/esco/occupation/a9c7a04d-807a-41b5-b441-87c73c73c9c5,"e661419f-1d08-4066-9ef8-bd1aaaa0a855
59e3b824-d6d4-4aa7-954b-c6d27f045d24
842c0fac-42c5-4cde-be6b-6e3be327b5b7
c535519b-917a-4932-be8b-b2f6ac45560e
0a7a4f07-7082-4bf2-9d15-35d6d4deb46f",2643,2643.4,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,linguist,"koreanist
scandinavist
philologist
africanist
computational linguist
romanist
indologist
germanist
slavist
linguistic scholar
hellenist
linguistic scientist
semitist
arabist
latinist
terminologist
baltist
linguistic researcher
linguists
sinologist
japanologist
tibetologist
anglist
linguistic research scientist
linguist
americanist
linguistic science researcher
phonetics specialist
Linguist
Linguistics","Linguists study languages scientifically. They master languages and can interpret them in terms of their grammatical, semantic, and phonetic characteristics. They research the evolution of language and the way it is used by societies.",exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e0fb,http://data.europa.eu/esco/occupation/55d2eb3e-1e49-404a-b4bf-be4829694a59,"1d38caf1-bbf6-414b-906c-6b07646f0659
3f2ccf6a-de49-4abd-84cf-d1118bd79a31
cdcddb88-983c-4f24-9ca8-f7ea2f400229
28a41a0f-6dfb-4127-9aa7-2514e0db392e
ba637e09-dfaa-47c6-a2b7-1a8f68b4f98c",2643,2643.4.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,lawyer linguist,"legal linguistics expert
lawyer linguist
legal linguist
legal linguistics specialist
freelance legal translator
legal linguistic expert
linguistic lawyer
legal linguistic specialist
linguist lawyer
linguistics lawyer
legal interpreter
legal translator
jurilinguist",Lawyer linguists interpret and translate legal pieces from one language to another. They provide legal analysis and help in understanding technicalities of the content expressed in other languages.,,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e0fc,http://data.europa.eu/esco/occupation/9a2147aa-a72f-4f83-8653-c3f50d4e1e73,"63ddc18b-002c-4f03-ad71-b0d6c88a4837
a5b62436-d342-47fe-8fde-33b8a256e693
ca5c273a-3108-4ca3-bf9b-d6b1326399d4
fb243ae7-851b-46f5-b7da-3645cd01af0c
cd122abb-3e7c-4104-9450-033ba2f862ea",2643,2643.5,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,sign language interpreter,"public service sign language interpreter
television sign language interpreter
business sign language interpreter
community sign language interpreter
conference sign language interpreter
police sign language interpreter
sworn sign language interpreter
remote sign language interpreter
guide sign language interpreter
social sign language interpreter
sign language interpreter
medical sign language interpreter
court sign language interpreter
interpreter of sign language",Sign language interpreters understand and convert sign language into spoken language and vice versa. They maintain the nuances and the stress of the message in the recipient language.,,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e0fd,http://data.europa.eu/esco/occupation/1a07bd7d-2e1d-4930-a84a-1a442b8f2a44,"5171f8cc-80d6-4cd4-805e-8735a2488383
5be9dd0c-1245-4d9d-b853-961c11543c32
72b5dbe7-67f5-4a27-aaac-45a18a8ca6d0
77a94154-f742-41bf-a343-c818e8dbc3fe
081b2d4c-2ac2-4b30-a659-b62a99ad92cc",2643,2643.6,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,translator,"post-editor
translator coordinator
speech-to-text interpreter
medical translator
language leader
translation project manager
editorial translator
language specialist consultant
business translator
translator reviser
technical translator
reviser
language specialist
sworn translator
financial translator
video game translator
scientific translator
linguistic coordinator
translator
literary translator
book translator
Translator
Translation Expert
Content Provider and Translator
Legal Translator
German Translator
Russian Translator
translation and interpretation development","Translators transcribe written documents from one or more languages to another ensuring that the message and nuances therein remain in the translated material. They translate material backed up by an understanding of it, which can include commercial and industrial documentation, personal documents, journalism, novels, creative writing, and scientific texts delivering the translations in any format.",exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e0fe,http://data.europa.eu/esco/occupation/da4589ce-7534-4cc1-9ce4-cabf9364b87c,"77f2f18b-4beb-4181-b916-b8e99e7bca5a
b28feee7-48f7-4169-9d03-f9c4366c4e0d
722c2581-bdf3-43cc-9004-9887c4a8871d
6f355dbd-52ec-45af-bdea-4a98c244e3a3
89d8b383-bc4a-4721-bc85-dd8b1ff9b1b3",2643,2643.6.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,localiser,"localisation games tester
localiser QA tester
localisation project manager
localiser quality assurance tester
localisation translator
localisation tester
localizer
localiser","Localisers translate and adapt texts to the language and culture of a specific target audience. They convert standard translation into locally understandable texts with flairs of the culture, sayings, and other nuances that make the translation richer and more meaningful for a cultural target group than it was before.",,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e0ff,http://data.europa.eu/esco/occupation/ec2c0655-5ba0-4cc8-860a-977f73b37f34,"fb7bf8e2-30af-40da-87b7-4752e55628cc
f3322c18-3408-4910-95d7-0aa157626fa7
a7a41e5d-5f11-44ba-89b8-cbec75303043
397ca625-8390-4446-a966-2b91c271de83
a69581e0-b6e2-4d66-a59e-292727b498f2",2643,2643.6.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,subtitler,"closed caption editor
subtitler and surtitler
captioner
subtitler
CART provider
subtitlers
live subtitler
subtitles adaptor
caption editor
subtitler/adapter
video subtitler
caption writer
film subtitler
subtitles adapter
subtitler/adaptor","Subtitlers can work intralingually, within the same language, or interlingually, across languages. Intralingual subtitlers create the subtitles for hearing-impaired viewers, whereas interlingual subtitlers create the subtitles for movies or television programmes in a different language to the one heard in the audiovisual production. They both ensure that the captions and subtitles are synchronised with the sound, images and dialogue of the audiovisual work.",,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e12a,http://data.europa.eu/esco/occupation/83e45d86-1bce-45c5-ba8b-097738f9f28b,"f0ac0dd7-47e8-41df-8087-c297fe226a4c
2d8b6e65-2f45-4761-adfb-2a6d3352571c
f1442bf0-dcbb-4ee6-b7dc-e4d6b277b0cd
26f5cf94-1ae9-4171-af7a-2b95f8232242
15659c78-1c2c-45eb-afd2-7991996b7b99",2656,2656.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,news anchor,"New Anchor
TV news anchor
TV news presenter
Traffic reporter
anchor
anchorman
anchorwoman
broadcast news analyst
business news anchor
chief anchor
lead anchor
news anchor
news broadcaster
news presenter
newscaster
newsreader
radio news presenter
television news anchor
News Anchor
Sports News Anchor
News Reporter",News anchors present news stories on radio and television. They introduce pre-recorded news items and items covered by live reporters. News anchors are often trained journalists.,exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e12b,http://data.europa.eu/esco/occupation/09a9a956-db70-436f-8398-d85a17f6cdfe,"fe60f71e-1ff8-4ebb-9108-8664614e1e31
a7fede4c-62ac-408f-8a3a-50e1e7ea6f9e
27564736-f13a-4db5-af50-915e67e84f11
ae9516e0-fc14-44eb-9fb2-728fd22eb906
71318e89-e58e-4edc-9fc6-16840b330bce",2656,2656.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,presenter,"Compere
DJ radio presenter
TV presenter
Talk show host/hostess
VJ radio presenter
announcer
broadcast journalist
broadcast presenter
broadcaster
broadcasting presenter
finance broadcast journalist
freelance broadcast presenter
host
hostess
moderator
presenter
program host
radio presenter
senior broadcast journalist
sport announcer
sports presenter
television presenter
video jockey presenter
News Producer and Audio Presenter
Television Show Host
Announcer
Pitch Deck Presenter
TV Show Host
Talk Show Host
Platform Presenter
Presentation Specialist
Research Presenter
Presenter
TV Presenter
TV Host","Presenters host broadcast productions. They are the face or voice of these programs and make announcements on different platforms such as radio, television, theatres or other establishments. They ensure that their audience is entertained and introduce the artists or persons being interviewed.",exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e14f,http://data.europa.eu/esco/occupation/c302791c-6864-4ec5-9a6c-2fca38764f0e,"124f7f60-8237-49c5-8ec6-b0a6cbde8b57
ece3744a-bdf5-49e5-88c7-d176a99b4a8f
9302d6ec-96bd-43dd-85b3-3c322784f6c9
58013342-953c-4559-a5d4-9c48df02610a
2d07bbd7-c367-43c7-bcc7-1d7942fa0219",3112,3112.1.6,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,fire inspector,"fire inspector
fire prevention officer
fire investigator
Airport Fire Inspector
Fire Inspector
Forest Fire Inspector","Fire inspectors conduct inspections of buildings and properties to ensure they are compliant with fire prevention and safety regulations, and enforce the regulations in facilities which are not compliant. They also perform educational activities, educating the public on fire safety and prevention methods, policies, and disaster response.",exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e150,http://data.europa.eu/esco/occupation/4c9ca706-3973-4926-854d-44011662ca83,"499560df-a254-4c53-a408-87f400e58101
af6898c0-9ee1-4ef9-a2d0-35d342ee1d05
dabcf253-3421-44c4-881e-e4db8f587080
83347367-dd9b-44d8-8e9b-815dce1639eb
c0164ecb-6d58-4287-b1c9-136054cae27a",3112,3112.1.7,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,fire protection technician,"fire suppression engineer
fire risk assessor
fire and security systems engineer
fire protection service engineer
fire alarm service technician
senior fire engineer
fire protection technician
fire and security maintenance engineer
Blasting Technician
Fire System Technician
Fire Prevention Specialist
Fire Safety Specialist","Fire protection technicians install and maintain fire protection equipment, such as fire extinguishers, fire alarms, fire detection systems, or sprinkler systems in facilities to ensure compliance to safety standards and protection from fire hazards. They inspect the equipment to ensure its functionality, and perform repairs.",exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e151,http://data.europa.eu/esco/occupation/adf9257e-78cb-467d-b259-59ed65bd7aed,"0fbc01b2-7a92-4eac-820b-37b75dae9dbc
de9d4de8-c88f-4fb2-ba45-dbd25c3e5c1d
c941b326-5697-47a1-be24-f55871ad439d
066550bb-c859-418c-9351-95b2925ae843
6860762d-0c81-406d-a020-c59a1b137111",3112,3112.1.8,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,fire safety tester,"fire safety testing technologist
fire inspection testing technology expert
fire tester
fire inspection technician
fire safety testing technology expert
fire inspection testing technology specialist
fire safety testing technology specialist
fire safety testing technician
fire inspection testing technologist
fire safety tester","Fire safety testers conduct a variety of tests on materials such as building, transportation and textiles materials, as well as on fire prevention and fire fighting systems. They measures, among other things, the flame resistance and behaviour of materials under extreme circumstances.",,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e1af,http://data.europa.eu/esco/occupation/3288a2fe-4934-47c8-ad0b-11b16c9cd461,"d3cc7adb-5546-4922-8b33-20a3c296fd05
651e9a10-339f-41bc-8909-387c059214e5
8ce88e90-177e-45f7-9e0a-a33be5472d5a
20778e43-b7f3-405b-b48d-69f39a39b0eb
a5822565-aebc-4c7c-9d60-dc1d9b491d0f",3119,3119.19,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,utilities inspector,"sewerage inspector
sewer inspector
utilities inspector
utilities supervisor
utility inspector
turbine inspector
streetworks inspector
equipment inspector
pipeline inspector
utilities manager
Document Inspector","Utilities inspectors examine products, systems and machiney such as sewer, water, gas or electric turbines ensuring they are built and functioning according to regulations. They write inspection reports and provide recommendations to improve the systems and repair the broken components.",low_similarity,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e235,http://data.europa.eu/esco/occupation/d4edb527-2e5d-440c-9f8c-cd5caa9cc4d6,"589cd40a-5f4d-4629-b869-7e62b03b39d8
6a0273ef-a346-4d28-bdf0-f19cfc9c253c
cd893ffd-4efa-4d4b-879c-544d159121a1
2f139f35-4948-4390-8c3f-7f81b9aa89e3
d27e4864-2234-4891-8c5b-3a6f8a46856c",3153,3153.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,astronaut,"cosmonaut
commander astronaut
astronaut
shuttle commander
science officer
pilot cosmonaut
spacecraft pilot
spacecraft crew member
pilot astronaut
flight engineer
space shuttle crew member
scientific cosmonaut
shuttle pilot","Astronauts are crew members commanding spacecrafts for operations beyond low Earth orbit or higher than the regular altitude reached by commercial flights. They orbit the Earth in order to perform operations such as scientific research and experiments, launching or release of satellites, and building of space stations.",,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e260,http://data.europa.eu/esco/occupation/c872187a-079b-413b-8503-7b5dd92abb88,"7f9fc128-2edb-4c51-a442-5e2a59374c9c
52f1dc3b-4dd7-4374-bbe6-733ac25b1934
cc9ac79c-396e-45ae-80bb-4123b07ec7ed
c67f14d0-1c81-4046-80d6-6a0fa8756671
02969e78-8c38-43fc-a8b2-ad5bce26580a",3257,3257.2,,"Includes:
- food labelling specialist",http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,food regulatory advisor,"legislation and specification advisor
food regulatory compliance advisor
food labelling specialist
food safety regulatory advisor
legislation and controls advisor
food law advisor
food consultant
food regulatory affairs advisor
food expert
food safety expert
food safety auditor
food regulatory advisor
regulatory advisor, food
Nutrition Advisor
Food Environment Officer
Food Security Advisor
Food Regulatory Specialist
Food Licensing Officer
Health and Nutrition Coordinator
Health and Nutrition Advisor
Nutrition Security Officer
Nutrition Coordinator
Food System and Nutrition Advisor","Food regulatory advisors are extra-judicial or judiciary technical experts. They ensure food industry practices comply with the regulatory norms. They perform audits, make diagnosis and monitor activities of inspection. These experts have expertise in food processing, food analysis, quality, safety, certification, traceability. They update, review, and approve labelling designs, develop nutrition facts panels, and ensure that products and labels meet appropriate standards and regulations.",exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e261,http://data.europa.eu/esco/occupation/7d8b3c73-20f8-467e-91e4-00378673a2cd,"b5c9c5a9-6ca7-4ea0-9584-28183ed4da28
ff5bff9b-90ce-438f-ab0a-10c575e82724
ba42682d-2ed8-4bbc-bc1e-1c6f9c6101a6
ad57faa2-e825-4ab5-8f62-53d0fdaed067
2d81503d-4abc-4650-aa2a-1676fe8e42f0",3257,3257.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,food safety inspector,"Inspector, meat
food quality inspector
food safety inspector
food safety officer
quality controller
quality inspector
Food Safety Inspector
Food Establishment Inspector
Food Inspector
Food Manufacturers Inspector
Food Quality Inspector
Meat Inspector
Food Assistance Monitor
Urban Food Security Safety Net Office Head",Food safety inspectors carry out inspections in food processing environments from a food safety standpoint. They are part of official control bodies who check and control food products and processes to ensure compliance with regulations and laws governing safety and health.,exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e305,http://data.europa.eu/esco/occupation/f1ecc3c4-8212-4386-871a-6fda1b5b4d91,"c587ee6b-c2ae-49b9-9379-b79bc158ca5e
5375d2e6-2c9d-4783-a340-8b262e7b6273
23cec51a-ef96-437b-a638-b3ef8a4adee2
e79d00dd-97b6-47f4-acbd-cee274c89f58
158e8f6f-e53e-4527-b223-3cd91e51681c",3339,3339.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,auctioneer,"sale auctioneer
market auctioneer
trainee auctioneer
auctioneer for personal goods
senior auctioneer
merchant
auctioneer for real estate
auctioneer
auctioneer for personal property
factor
agent
Auction Specialist
Bid Specialist",Auctioneers conduct auctions by accepting bids and declaring goods sold.,high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e309,http://data.europa.eu/esco/occupation/2049d7ef-9ebe-41ae-b8b5-e97b77ee58a2,"11e5aa68-6540-4a49-a375-b8702dd27f6b
c4c0497b-8027-4886-9695-5a494ecd5f12
ab0dc281-c901-45a8-bc10-7442b16b90e3
56ab0544-054f-48e0-b2e0-9e7bcefdd2cf
93052b6c-dad5-4d17-a365-c0f937cca6a1",3339,3339.6,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,relocation officer,"relocation consultant
relocation officer
relocation commissioner
relocation services officer
relocation specialist
relocation director
relocation and department officer
relocation manager
Transfer Officer
Labor Migration Specialist",Relocation officers help businesses and organisations with the move of employees. They are responsible for managing all moving activities including the planning of moving services and the provision of advises on real estate. They look after the general well-being of the employees and their family.,high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e30c,http://data.europa.eu/esco/occupation/30ca97f4-a4fd-4189-a781-ac08f6b09b78,"fd638745-1f34-4e1c-8234-be56aec8d14e
ec24561f-a193-4505-a9be-cde4094aa0b6
7da1dbe0-ade2-4f1f-b289-2e8042208e73
3c640683-6053-44e7-ae5c-d9905e8806d3
b31b7792-424e-4daf-b5a7-4601360ff709",3341,3341.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,call centre analyst,"CRM data analyst
IT data analyst
Planner, call centre workforce
Planner, contact centre workforce
assistant call centre analyst
assistant data analyst
call center agent
call center analyst
call centre analyst
call centre operations analyst
call centre reporting analyst
contact centre analyst
customer data analyst
graduate call centre analyst
graduate data analyst
marketing data analyst
sales data analyst
senior call centre analyst
senior data analyst
service desk analyst
trainee call centre analyst
trainee data analyst
Call Center Specialist",Call centre analysts examine data regarding incoming or outgoing customer calls. They prepare reports and visualisation.,high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e30d,http://data.europa.eu/esco/occupation/580c98d4-fb97-4597-864c-54140f058f1b,"ae443ecb-a8f0-4b16-804a-ac7d8e5f62f0
51b8506a-7a4e-4983-a1a3-9f3203e9ddb2
6521cc9d-c8fc-4fa5-bb24-935bc20ce016
b939b0a1-066b-48c8-a7ad-1b9ef4cfd72d
fa0056d6-226a-45f1-8de5-a98128aa6fde",3341,3341.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,call centre quality auditor,"call center quality auditor
call centre quality analyst
call centre quality controller
contact centre quality auditor
customer service centre analyst
call centre quality assurance auditor
call centre quality control auditor
call centre quality audit associate
call centre quality auditor
Quality Assurance Auditor
Quality Management Auditor
Quality Auditor","Call centre quality auditors listen to calls from the call centre operators, recorded or live, in order to assess compliance with protocols and quality parameters. They grade the employees and provide feedback on the issues that require improvement. They interpret and spread quality parameters received by the management.",high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e30e,http://data.europa.eu/esco/occupation/6aa78e46-ce22-421f-8a75-e915ac63c9d0,"1b1c3857-0185-41e9-b15b-81ace31e068d
4a097d6e-b0a2-4985-9d09-081c143256cc
e1292beb-8a09-4a63-a91e-71c32d8905ef
19a0cc7b-27b7-4c56-862e-37071e42034f
573909a7-a502-4239-8f7c-295b9f10978b",3341,3341.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,call centre supervisor,"Coach, call centre
Leader, team: call centre
call center supervisor
call centre supervisor
contact centre manager
contact centre supervisor
customer centre supervisor
customer contact centre supervisor
customer service centre manager
customer service supervisor
direct sales supervisor
inbound call center supervisor
inbound call centre supervisor
outbound call center supervisor
outbound call centre supervisor
tele-sales supervisor
telemarketing manager
telemarketing supervisor
telephone sales supervisor
Call Center Supervisor","Call centre supervisors oversee call centre employees, manage projects and understand technical aspects of the call centre activities.",exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e30f,http://data.europa.eu/esco/occupation/9d2aae3e-cbfe-409f-86cc-7cef9cd0435a,"20841cdb-c51a-4a96-98ad-a16f347f869c
5bd40a47-23b9-4013-a898-2f5e9570e558
24e62aff-90af-4d82-bf81-e7ef8d33cb0c
384e3145-3402-4888-a753-009a23560b90
fff8e6a9-b98e-4712-a896-2de74f75f163",3341,3341.4,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,contact centre supervisor,"contact center supervisor
customer service supervisor
contact centre supervisor","Contact centre supervisors oversee and coordinate the activities of contact centre employees. They ensure that daily operations run smoothly through resolving issues, instructing and training employees and supervising tasks.",,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
